2017-08-21 11:59:55,792 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2017-08-21 11:59:55,804 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF8' encoding to copy filtered resources.
2017-08-21 11:59:55,804 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /workspaces/coder/coder-common/src/test/resources
2017-08-21 11:59:57,578 [Worker-1] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.jnwtv:coder-web:${coder.version} @ /workspaces/coder/coder-web/pom.xml.
2017-08-21 11:59:58,846 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/com/jnwtv/jnwtv-common/${coder.version}/jnwtv-common-${coder.version}.pom
2017-08-21 11:59:58,848 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.jnwtv:jnwtv-common:jar:${coder.version} is missing, no dependency information available
2017-08-21 11:59:58,861 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact servletapi:servlet-api:jar:2.4 has been relocated to javax.servlet:servlet-api:jar:2.4
2017-08-21 11:59:58,930 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/com/jnwtv/jnwtv-common/${coder.version}/jnwtv-common-${coder.version}.jar
2017-08-21 11:59:59,035 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.jnwtv:jnwtv-common:jar:${coder.version} is missing, no dependency information available
2017-08-21 11:59:59,044 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact servletapi:servlet-api:jar:2.4 has been relocated to javax.servlet:servlet-api:jar:2.4
2017-08-21 11:59:59,296 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact servletapi:servlet-api:jar:2.4 has been relocated to javax.servlet:servlet-api:jar:2.4
2017-08-21 11:59:59,420 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-08-21 11:59:59,422 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 31 resources
2017-08-21 11:59:59,465 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-08-21 11:59:59,466 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /workspaces/coder/coder-web/src/test/resources
2017-08-21 12:03:20,337 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.jnwtv:jnwtv-common:jar:${coder.version} is missing, no dependency information available
2017-08-21 12:03:20,348 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact servletapi:servlet-api:jar:2.4 has been relocated to javax.servlet:servlet-api:jar:2.4
2017-08-21 12:03:44,949 [Worker-15] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.jnwtv:coder-web:${coder.version} @ /workspaces/coder/coder-web/pom.xml.
2017-08-21 12:03:45,247 [Worker-15] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/com/cz/coder-common/${coder.version}/coder-common-${coder.version}.pom
2017-08-21 12:03:45,248 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.cz:coder-common:jar:${coder.version} is missing, no dependency information available
2017-08-21 12:03:45,260 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact servletapi:servlet-api:jar:2.4 has been relocated to javax.servlet:servlet-api:jar:2.4
2017-08-21 12:03:45,371 [Worker-15] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/com/cz/coder-common/${coder.version}/coder-common-${coder.version}.jar
2017-08-21 12:03:45,407 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.cz:coder-common:jar:${coder.version} is missing, no dependency information available
2017-08-21 12:03:45,413 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact servletapi:servlet-api:jar:2.4 has been relocated to javax.servlet:servlet-api:jar:2.4
2017-08-21 12:03:45,632 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact servletapi:servlet-api:jar:2.4 has been relocated to javax.servlet:servlet-api:jar:2.4
2017-08-21 12:03:45,682 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-08-21 12:03:45,684 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-21 12:03:45,685 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-08-21 12:03:45,685 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /workspaces/coder/coder-web/src/test/resources
2017-08-21 12:03:45,686 [Worker-15] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of coder-web
2017-08-21 12:03:45,687 [Worker-15] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for coder-web
2017-08-21 12:03:45,692 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-08-21 12:04:02,964 [Worker-15] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/com/coder/coder-common/${coder.version}/coder-common-${coder.version}.pom
2017-08-21 12:04:02,965 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.coder:coder-common:jar:${coder.version} is missing, no dependency information available
2017-08-21 12:04:02,980 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact servletapi:servlet-api:jar:2.4 has been relocated to javax.servlet:servlet-api:jar:2.4
2017-08-21 12:04:03,085 [Worker-15] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/com/coder/coder-common/${coder.version}/coder-common-${coder.version}.jar
2017-08-21 12:04:03,164 [Worker-13] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.jnwtv:coder-web:${coder.version} @ /workspaces/coder/coder-web/pom.xml.
2017-08-21 12:04:03,191 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.coder:coder-common:jar:${coder.version} is missing, no dependency information available
2017-08-21 12:04:03,197 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact servletapi:servlet-api:jar:2.4 has been relocated to javax.servlet:servlet-api:jar:2.4
2017-08-21 12:04:03,232 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.coder:coder-common:jar:${coder.version} is missing, no dependency information available
2017-08-21 12:04:03,238 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact servletapi:servlet-api:jar:2.4 has been relocated to javax.servlet:servlet-api:jar:2.4
2017-08-21 12:04:03,478 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-08-21 12:04:03,478 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-21 12:04:03,479 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-08-21 12:04:03,479 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /workspaces/coder/coder-web/src/test/resources
2017-08-21 12:04:03,479 [Worker-13] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of coder-web
2017-08-21 12:04:03,479 [Worker-13] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for coder-web
2017-08-21 12:04:03,482 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-08-21 12:04:31,101 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.jnwtv:coder-common:${coder.version} @ /workspaces/coder/coder-common/pom.xml.
2017-08-21 12:04:31,156 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons.alipay:alipay-sdk-java:jar:1.0.0 is missing, no dependency information available
2017-08-21 12:04:31,156 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons.alipay:commons-logging:jar:1.1.1 is missing, no dependency information available
2017-08-21 12:04:31,228 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF8' encoding to copy filtered resources.
2017-08-21 12:04:31,228 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-21 12:04:31,229 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF8' encoding to copy filtered resources.
2017-08-21 12:04:31,229 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /workspaces/coder/coder-common/src/test/resources
2017-08-21 12:06:07,548 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons.alipay:alipay-sdk-java:jar:1.0.0 is missing, no dependency information available
2017-08-21 12:06:07,549 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons.alipay:commons-logging:jar:1.1.1 is missing, no dependency information available
2017-08-21 12:06:07,674 [Worker-1] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.jnwtv:coder-common:1.0.0-SNAPSHOT @ /workspaces/coder/coder-common/pom.xml.
2017-08-21 12:06:07,731 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons.alipay:alipay-sdk-java:jar:1.0.0 is missing, no dependency information available
2017-08-21 12:06:07,732 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons.alipay:commons-logging:jar:1.1.1 is missing, no dependency information available
2017-08-21 12:06:07,804 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF8' encoding to copy filtered resources.
2017-08-21 12:06:07,804 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-21 12:06:07,805 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF8' encoding to copy filtered resources.
2017-08-21 12:06:07,805 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /workspaces/coder/coder-common/src/test/resources
2017-08-21 12:12:14,896 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons.alipay:alipay-sdk-java:jar:1.0.0 is missing, no dependency information available
2017-08-21 12:12:14,897 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons.alipay:commons-logging:jar:1.1.1 is missing, no dependency information available
2017-08-21 12:12:15,026 [Worker-5] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.cz:coder-common:1.0.0-SNAPSHOT @ /workspaces/coder/coder-common/pom.xml.
2017-08-21 12:12:15,089 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons.alipay:alipay-sdk-java:jar:1.0.0 is missing, no dependency information available
2017-08-21 12:12:15,090 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons.alipay:commons-logging:jar:1.1.1 is missing, no dependency information available
2017-08-21 12:12:15,193 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF8' encoding to copy filtered resources.
2017-08-21 12:12:15,193 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-21 12:12:15,196 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF8' encoding to copy filtered resources.
2017-08-21 12:12:15,196 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /workspaces/coder/coder-common/src/test/resources
2017-08-21 12:12:22,400 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons.alipay:alipay-sdk-java:jar:1.0.0 is missing, no dependency information available
2017-08-21 12:12:22,401 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons.alipay:commons-logging:jar:1.1.1 is missing, no dependency information available
2017-08-21 12:12:22,476 [Worker-20] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.cz.coder:coder-common:1.0.0-SNAPSHOT @ /workspaces/coder/coder-common/pom.xml.
2017-08-21 12:12:22,555 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons.alipay:alipay-sdk-java:jar:1.0.0 is missing, no dependency information available
2017-08-21 12:12:22,556 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons.alipay:commons-logging:jar:1.1.1 is missing, no dependency information available
2017-08-21 12:12:22,619 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF8' encoding to copy filtered resources.
2017-08-21 12:12:22,619 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-21 12:12:22,620 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF8' encoding to copy filtered resources.
2017-08-21 12:12:22,620 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /workspaces/coder/coder-common/src/test/resources
2017-08-21 12:12:36,976 [Worker-19] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.jnwtv:coder-web:${coder.version} @ /workspaces/coder/coder-web/pom.xml.
2017-08-21 12:12:37,955 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/com/cz/coder/coder-common/${coder.version}/coder-common-${coder.version}.pom
2017-08-21 12:12:37,956 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.cz.coder:coder-common:jar:${coder.version} is missing, no dependency information available
2017-08-21 12:12:37,963 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact servletapi:servlet-api:jar:2.4 has been relocated to javax.servlet:servlet-api:jar:2.4
2017-08-21 12:12:37,991 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/com/cz/coder/coder-common/${coder.version}/coder-common-${coder.version}.pom
2017-08-21 12:12:37,991 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.cz.coder:coder-common:jar:${coder.version} is missing, no dependency information available
2017-08-21 12:12:37,997 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact servletapi:servlet-api:jar:2.4 has been relocated to javax.servlet:servlet-api:jar:2.4
2017-08-21 12:12:38,044 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/com/cz/coder/coder-common/${coder.version}/coder-common-${coder.version}.jar
2017-08-21 12:12:38,063 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.aliyun.com/nexus/content/groups/public/com/cz/coder/coder-common/${coder.version}/coder-common-${coder.version}.jar
2017-08-21 12:12:38,093 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.cz.coder:coder-common:jar:${coder.version} is missing, no dependency information available
2017-08-21 12:12:38,098 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact servletapi:servlet-api:jar:2.4 has been relocated to javax.servlet:servlet-api:jar:2.4
2017-08-21 12:12:38,329 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-08-21 12:12:38,330 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-21 12:12:38,331 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-08-21 12:12:38,331 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /workspaces/coder/coder-web/src/test/resources
2017-08-21 12:12:38,331 [Worker-19] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of coder-web
2017-08-21 12:12:38,331 [Worker-19] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for coder-web
2017-08-21 12:12:38,334 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-08-21 12:12:39,531 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.cz.coder:coder-common:jar:${coder.version} is missing, no dependency information available
2017-08-21 12:12:39,536 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact servletapi:servlet-api:jar:2.4 has been relocated to javax.servlet:servlet-api:jar:2.4
2017-08-21 12:12:39,542 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-08-21 12:12:39,542 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-21 12:12:39,543 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-08-21 12:12:39,543 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /workspaces/coder/coder-web/src/test/resources
2017-08-21 12:17:55,117 [Worker-24] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.cz.coder:coder-web:${coder.version} @ /workspaces/coder/coder-web/pom.xml.
2017-08-21 12:17:55,152 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.cz.coder:coder-common:jar:${coder.version} is missing, no dependency information available
2017-08-21 12:17:55,159 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact servletapi:servlet-api:jar:2.4 has been relocated to javax.servlet:servlet-api:jar:2.4
2017-08-21 12:17:55,201 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.cz.coder:coder-common:jar:${coder.version} is missing, no dependency information available
2017-08-21 12:17:55,232 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact servletapi:servlet-api:jar:2.4 has been relocated to javax.servlet:servlet-api:jar:2.4
2017-08-21 12:17:55,441 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact servletapi:servlet-api:jar:2.4 has been relocated to javax.servlet:servlet-api:jar:2.4
2017-08-21 12:17:55,497 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-08-21 12:17:55,497 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-21 12:17:55,498 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-08-21 12:17:55,498 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /workspaces/coder/coder-web/src/test/resources
2017-08-21 12:17:55,498 [Worker-24] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of coder-web
2017-08-21 12:17:55,499 [Worker-24] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for coder-web
2017-08-21 12:17:55,501 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-08-21 12:18:15,409 [Worker-26] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons.alipay:alipay-sdk-java:jar:1.0.0 is missing, no dependency information available
2017-08-21 12:18:15,410 [Worker-26] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons.alipay:commons-logging:jar:1.1.1 is missing, no dependency information available
2017-08-21 12:18:15,422 [Worker-26] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact servletapi:servlet-api:jar:2.4 has been relocated to javax.servlet:servlet-api:jar:2.4
2017-08-21 12:18:15,515 [Worker-26] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.cz.coder:coder-web:1.0.0-SNAPSHOT @ /workspaces/coder/coder-web/pom.xml.
2017-08-21 12:18:15,570 [Worker-26] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons.alipay:alipay-sdk-java:jar:1.0.0 is missing, no dependency information available
2017-08-21 12:18:15,571 [Worker-26] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons.alipay:commons-logging:jar:1.1.1 is missing, no dependency information available
2017-08-21 12:18:15,582 [Worker-26] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact servletapi:servlet-api:jar:2.4 has been relocated to javax.servlet:servlet-api:jar:2.4
2017-08-21 12:18:15,712 [Worker-26] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons.alipay:alipay-sdk-java:jar:1.0.0 is missing, no dependency information available
2017-08-21 12:18:15,713 [Worker-26] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons.alipay:commons-logging:jar:1.1.1 is missing, no dependency information available
2017-08-21 12:18:15,759 [Worker-26] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact servletapi:servlet-api:jar:2.4 has been relocated to javax.servlet:servlet-api:jar:2.4
2017-08-21 12:18:15,955 [Worker-26] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact servletapi:servlet-api:jar:2.4 has been relocated to javax.servlet:servlet-api:jar:2.4
2017-08-21 12:18:16,020 [Worker-26] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-08-21 12:18:16,020 [Worker-26] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-21 12:18:16,021 [Worker-26] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-08-21 12:18:16,021 [Worker-26] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /workspaces/coder/coder-web/src/test/resources
2017-08-21 12:18:16,021 [Worker-26] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of coder-web
2017-08-21 12:18:16,022 [Worker-26] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for coder-web
2017-08-21 12:18:16,026 [Worker-26] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-08-21 12:18:18,094 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF8' encoding to copy filtered resources.
2017-08-21 12:18:18,096 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2017-08-21 12:18:18,097 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF8' encoding to copy filtered resources.
2017-08-21 12:18:18,097 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /workspaces/coder/coder-common/src/test/resources
2017-08-21 12:18:18,199 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons.alipay:alipay-sdk-java:jar:1.0.0 is missing, no dependency information available
2017-08-21 12:18:18,200 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons.alipay:commons-logging:jar:1.1.1 is missing, no dependency information available
2017-08-21 12:18:18,212 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact servletapi:servlet-api:jar:2.4 has been relocated to javax.servlet:servlet-api:jar:2.4
2017-08-21 12:18:18,220 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-08-21 12:18:18,222 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 31 resources
2017-08-21 12:18:18,237 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-08-21 12:18:18,237 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /workspaces/coder/coder-web/src/test/resources
2017-08-21 12:18:21,234 [Worker-27] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.cz.coder:coder-web:1.0.0-SNAPSHOT @ /workspaces/coder/coder-web/pom.xml.
2017-08-21 12:18:21,297 [Worker-27] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons.alipay:alipay-sdk-java:jar:1.0.0 is missing, no dependency information available
2017-08-21 12:18:21,298 [Worker-27] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons.alipay:commons-logging:jar:1.1.1 is missing, no dependency information available
2017-08-21 12:18:21,309 [Worker-27] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact servletapi:servlet-api:jar:2.4 has been relocated to javax.servlet:servlet-api:jar:2.4
2017-08-21 12:18:21,546 [Worker-27] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons.alipay:alipay-sdk-java:jar:1.0.0 is missing, no dependency information available
2017-08-21 12:18:21,547 [Worker-27] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons.alipay:commons-logging:jar:1.1.1 is missing, no dependency information available
2017-08-21 12:18:21,558 [Worker-27] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact servletapi:servlet-api:jar:2.4 has been relocated to javax.servlet:servlet-api:jar:2.4
2017-08-21 12:18:21,762 [Worker-27] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact servletapi:servlet-api:jar:2.4 has been relocated to javax.servlet:servlet-api:jar:2.4
2017-08-21 12:18:21,811 [Worker-27] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-08-21 12:18:21,811 [Worker-27] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-21 12:18:21,812 [Worker-27] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-08-21 12:18:21,812 [Worker-27] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /workspaces/coder/coder-web/src/test/resources
2017-08-21 12:18:21,812 [Worker-27] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of coder-web
2017-08-21 12:18:21,813 [Worker-27] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for coder-web
2017-08-21 12:18:21,815 [Worker-27] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
